player_id,player_name,team,age,games_played,minutes,ppg,rpg,apg,spg,bpg,tov,fg_pct,fg3_pct,ft_pct,plus_minus,oreb,dreb,fg3a,fta,fga,off_rating,def_rating,net_rating,ts_pct,usg_pct,ast_pct,oreb_pct,dreb_pct,efg_pct,pie,salary,years_remaining,contract_type,salary_2627,salary_2728,salary_2829,salary_2930,salary_3031,guaranteed_millions,availability_pct,position,salary_millions,pct_scoring,pct_playmaking,pct_rebounding,pct_efficiency,pct_defense_steals,pct_defense_blocks,pct_availability,pct_ts,pct_usg,pct_net_rating,pct_pie,pct_off_rating,pct_def_rating,pct_defense,ts_pct_display,pie_display
1642530,Yuki Kawamura,CHI,24.0,18,11.6,3.4,1.8,2.6,0.5,0.0,0.8,0.327,0.297,0.895,-0.2,0.4,1.4,2.1,1.1,2.9,111.7,114.0,-2.3,0.514,0.133,0.266,0.032,0.118,0.433,0.082,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,22.0,PG,1.0,0.044,0.635,0.107,0.048,0.217,0.032,0.154,0.125,0.164,0.449,0.395,0.45,0.451,0.233,51.4,8.2
1642868,Carter Bryant,SAS,20.0,71,11.5,4.2,2.5,0.7,0.2,0.3,0.5,0.408,0.335,0.714,-0.1,0.5,2.0,2.2,0.6,3.7,109.1,108.4,0.8,0.526,0.158,0.08,0.044,0.154,0.506,0.071,4900320.0,3,Multi-Year,5.15,5.39,7.98,0.0,0.0,10.05,86.6,PF,4.9,0.08,0.079,0.258,0.24,0.029,0.443,0.797,0.189,0.35,0.592,0.239,0.24,0.877,0.45,52.6,7.1
1631207,Dalen Terry,PHI,23.0,48,11.5,3.7,1.8,1.4,0.6,0.3,0.5,0.439,0.364,0.533,-0.9,0.5,1.3,1.4,0.6,3.2,106.8,109.7,-2.9,0.523,0.139,0.167,0.041,0.099,0.516,0.076,5399118.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,5.4,41.5,SG,5.4,0.053,0.32,0.107,0.294,0.331,0.443,0.263,0.164,0.216,0.426,0.307,0.121,0.825,0.533,52.3,7.6
1642854,Asa Newell,ATL,20.0,44,11.4,5.2,2.2,0.6,0.4,0.3,0.5,0.538,0.387,0.552,-1.0,1.0,1.2,1.7,0.7,3.8,110.2,114.0,-3.8,0.624,0.16,0.072,0.078,0.106,0.624,0.074,3237480.0,3,Multi-Year,3.4,3.56,6.04,0.0,0.0,6.64,53.7,PF,3.24,0.166,0.059,0.183,0.896,0.132,0.443,0.386,0.816,0.372,0.376,0.283,0.324,0.451,0.342,62.4,7.4
1631116,Patrick Baldwin Jr.,SAC,23.0,9,11.4,3.7,2.6,0.6,0.3,0.6,0.6,0.407,0.429,0.714,-4.3,1.3,1.2,1.6,0.8,3.0,100.0,117.2,-17.2,0.549,0.142,0.072,0.103,0.11,0.519,0.052,263940.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.13,7.3,SF,0.26,0.053,0.059,0.287,0.309,0.071,0.754,0.056,0.314,0.244,0.034,0.063,0.02,0.225,0.35,54.9,5.2
1641790,PJ Hall,CHA,24.0,19,11.2,4.5,3.9,0.5,0.2,0.5,0.8,0.508,0.6,0.793,-1.5,1.7,2.2,0.3,1.5,3.1,108.4,113.9,-5.4,0.599,0.17,0.077,0.146,0.18,0.534,0.098,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,14.6,C,1.0,0.127,0.04,0.561,0.435,0.029,0.684,0.105,0.673,0.45,0.31,0.599,0.206,0.46,0.391,59.9,9.8
1642502,Malevy Leons,GSW,26.0,25,11.1,3.3,2.1,0.9,0.6,0.4,0.5,0.444,0.25,0.789,-3.0,1.2,0.9,0.6,0.8,2.9,111.6,122.2,-10.6,0.516,0.137,0.117,0.106,0.089,0.472,0.062,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,30.5,SF,1.0,0.038,0.149,0.17,0.108,0.331,0.582,0.187,0.135,0.203,0.135,0.14,0.435,0.056,0.323,51.6,6.2
1628964,Mo Bamba,UTA,27.0,4,11.0,2.5,5.5,0.3,0.0,0.8,0.5,0.455,0.0,0.0,-3.3,2.5,3.0,0.0,0.0,2.8,101.1,114.4,-13.3,0.455,0.123,0.037,0.208,0.226,0.455,0.091,458711.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.19,2.4,C,0.46,0.013,0.015,0.788,0.084,0.004,0.849,0.009,0.037,0.117,0.065,0.513,0.025,0.414,0.422,45.5,9.1
1628396,Tony Bradley,ATL,28.0,41,11.0,4.0,2.8,0.5,0.1,0.2,0.4,0.547,0.5,0.744,-3.4,1.5,1.4,0.1,1.0,2.9,104.6,118.8,-14.2,0.596,0.136,0.077,0.111,0.133,0.556,0.074,3204816.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,3.2,46.3,C,3.2,0.072,0.04,0.327,0.607,0.009,0.282,0.313,0.651,0.189,0.051,0.283,0.069,0.154,0.148,59.6,7.4
1642859,Jase Richardson,ORL,20.0,54,10.9,4.4,1.2,1.1,0.4,0.0,0.5,0.473,0.354,0.717,-0.3,0.4,0.8,1.5,0.9,3.5,111.9,112.8,-0.8,0.574,0.162,0.145,0.034,0.074,0.548,0.074,2983320.0,3,Multi-Year,3.13,3.28,5.91,0.0,0.0,6.12,65.9,SG,2.98,0.111,0.229,0.04,0.543,0.132,0.032,0.502,0.493,0.392,0.51,0.283,0.468,0.581,0.248,57.4,7.4
1631199,Ron Harper Jr.,BOS,26.0,29,10.9,4.2,1.7,0.8,0.3,0.3,0.3,0.418,0.35,0.75,0.6,0.5,1.1,2.8,0.1,3.8,111.6,109.0,2.7,0.55,0.158,0.1,0.043,0.101,0.545,0.086,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,35.4,SF,1.0,0.08,0.11,0.087,0.519,0.071,0.443,0.213,0.321,0.35,0.683,0.445,0.435,0.851,0.455,55.0,8.6
1642878,Tyrese Proctor,CLE,22.0,50,10.9,5.4,1.3,1.5,0.5,0.0,0.8,0.413,0.351,0.889,-0.1,0.2,1.1,2.6,0.9,4.5,112.5,112.8,-0.3,0.556,0.214,0.196,0.019,0.092,0.516,0.087,1272870.0,3,Minimum,2.15,2.53,2.74,0.0,0.0,3.42,61.0,PG,1.27,0.182,0.361,0.051,0.294,0.217,0.032,0.451,0.35,0.747,0.527,0.459,0.514,0.581,0.277,55.6,8.7
1628420,Monte Morris,IND,30.0,6,10.8,3.0,1.2,1.5,0.2,0.2,0.3,0.35,0.25,0.5,-4.8,0.2,1.0,1.3,0.7,3.3,83.3,104.2,-20.9,0.414,0.141,0.29,0.012,0.08,0.4,0.076,321184.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.32,7.3,PG,0.32,0.027,0.361,0.04,0.019,0.029,0.282,0.056,0.017,0.229,0.021,0.307,0.004,0.971,0.427,41.4,7.6
1628467,Maxi Kleber,LAL,34.0,43,10.7,2.0,2.0,0.6,0.4,0.3,0.4,0.452,0.231,0.538,1.3,0.8,1.1,0.6,0.6,1.7,113.4,110.3,3.1,0.509,0.092,0.075,0.084,0.107,0.493,0.038,11000000.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,11.0,52.4,PF,11.0,0.007,0.059,0.148,0.184,0.132,0.443,0.371,0.111,0.014,0.701,0.019,0.596,0.775,0.45,50.9,3.8
1629599,Amir Coffey,PHX,28.0,46,10.7,3.2,1.2,0.6,0.2,0.1,0.2,0.487,0.347,0.786,-0.7,0.4,0.8,1.1,0.6,2.5,107.6,109.8,-2.2,0.594,0.117,0.076,0.039,0.073,0.562,0.068,2296274.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,2.3,36.6,SG,2.3,0.031,0.059,0.04,0.657,0.029,0.133,0.224,0.634,0.088,0.454,0.191,0.177,0.82,0.327,59.4,6.8
1641809,Drew Peterson,CHA,26.0,6,10.7,0.8,1.5,0.3,0.5,0.2,0.0,0.125,0.0,0.5,-1.7,0.5,1.0,2.0,0.3,2.7,103.1,110.7,-7.6,0.148,0.108,0.044,0.041,0.107,0.125,0.0,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,7.3,PF,1.0,0.002,0.015,0.064,0.002,0.217,0.282,0.056,0.002,0.052,0.24,0.002,0.041,0.739,0.413,14.8,0.0
1631110,Jeremy Sochan,NYK,22.0,44,10.6,3.6,2.4,0.9,0.4,0.2,0.5,0.496,0.244,0.731,-1.3,0.8,1.6,1.0,0.6,2.9,107.2,111.1,-3.9,0.563,0.141,0.124,0.076,0.149,0.539,0.081,7874853.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,7.1,34.1,PF,7.87,0.048,0.149,0.231,0.475,0.132,0.282,0.205,0.395,0.229,0.37,0.379,0.148,0.698,0.371,56.3,8.1
1628449,Chris Boucher,BOS,33.0,9,10.5,2.3,2.0,0.3,0.6,0.8,0.1,0.32,0.133,0.75,0.6,0.2,1.8,1.7,0.4,2.8,114.3,109.9,4.4,0.392,0.128,0.042,0.019,0.151,0.36,0.04,2296274.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,2.3,11.0,PF,2.3,0.01,0.015,0.148,0.013,0.331,0.849,0.078,0.008,0.134,0.781,0.021,0.679,0.81,0.663,39.2,4.0
1630625,Dalano Banton,BOS,26.0,6,10.3,2.0,0.8,1.8,0.3,0.8,1.3,0.333,0.0,1.0,-1.5,0.3,0.5,0.2,0.7,2.0,110.0,114.3,-4.3,0.436,0.152,0.268,0.034,0.043,0.333,0.051,263940.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.13,4.9,PG,0.26,0.007,0.452,0.008,0.009,0.071,0.849,0.032,0.027,0.309,0.355,0.056,0.303,0.421,0.447,43.6,5.1
1642949,Yanic Konan Niederhäuser,LAC,23.0,41,10.3,4.3,2.9,0.3,0.1,0.7,0.6,0.64,0.2,0.758,0.9,0.9,2.0,0.1,1.5,2.4,113.9,109.4,4.5,0.691,0.153,0.041,0.096,0.176,0.645,0.098,2743800.0,3,Multi-Year,2.88,3.02,5.45,0.0,0.0,5.62,50.0,C,2.74,0.092,0.015,0.347,0.93,0.009,0.801,0.343,0.966,0.319,0.786,0.599,0.65,0.839,0.55,69.1,9.8
1629634,Brandon Clarke,MEM,29.0,2,10.2,4.0,3.0,0.5,1.0,0.0,0.0,0.333,0.0,0.5,-6.0,2.0,1.0,0.0,2.0,4.5,87.8,110.0,-22.2,0.372,0.193,0.071,0.154,0.077,0.333,0.023,12500000.0,1,Multi-Year,12.5,0.0,0.0,0.0,0.0,25.0,2.4,PF,12.5,0.072,0.04,0.373,0.009,0.743,0.032,0.009,0.006,0.628,0.019,0.01,0.006,0.796,0.524,37.2,2.3
1642261,Dalton Knecht,LAL,25.0,54,10.2,4.2,1.4,0.4,0.2,0.2,0.4,0.455,0.342,0.727,-1.5,0.3,1.1,2.1,0.4,3.5,105.2,113.7,-8.5,0.568,0.171,0.059,0.026,0.108,0.555,0.069,4010160.0,2,Multi-Year,4.2,6.45,0.0,0.0,0.0,8.21,65.9,SF,4.01,0.08,0.025,0.059,0.599,0.029,0.282,0.502,0.436,0.457,0.214,0.209,0.077,0.481,0.264,56.8,6.9
1630811,Keaton Wallace,ATL,27.0,53,10.1,3.5,1.1,1.8,0.5,0.1,0.5,0.398,0.373,0.667,-1.9,0.1,1.0,1.9,0.3,3.2,102.2,110.8,-8.6,0.52,0.161,0.264,0.005,0.097,0.509,0.077,2296274.0,0,Expiring,0.0,0.0,0.0,0.0,0.0,2.3,64.6,PG,2.3,0.046,0.452,0.029,0.256,0.217,0.133,0.486,0.151,0.382,0.206,0.321,0.029,0.726,0.359,52.0,7.7
1643047,CJ Huntley,PHX,24.0,4,10.1,3.0,1.3,0.5,0.3,0.0,0.0,0.545,0.0,0.0,3.8,0.5,0.8,0.8,0.0,2.8,122.4,104.7,17.6,0.545,0.107,0.053,0.053,0.081,0.545,0.061,1000000.0,0,Minimum,0.0,0.0,0.0,0.0,0.0,0.0,4.9,SF,1.0,0.027,0.04,0.051,0.519,0.071,0.032,0.032,0.29,0.047,0.997,0.128,0.979,0.962,0.355,54.5,6.1
1628371,Jonathan Isaac,ORL,28.0,52,10.0,2.6,2.5,0.4,0.4,0.6,0.3,0.422,0.184,0.603,-0.7,0.8,1.7,0.7,1.1,2.1,104.7,106.1,-1.3,0.498,0.119,0.062,0.071,0.165,0.454,0.078,15000000.0,3,Multi-Year,14.5,14.5,15.0,0.0,0.0,44.0,63.4,PF,15.0,0.015,0.025,0.258,0.082,0.132,0.754,0.474,0.091,0.096,0.485,0.339,0.071,0.943,0.61,49.8,7.8
